I_D,TSEVENT_ID,YEAR,LATITUDE,LONGITUDE
6389,2260,1996,51.863,-176.632
6390,2260,1996,52.731,174.103
6391,2260,1996,-1.244,136.3
6392,2260,1996,-1.185,136.076
6393,2260,1996,-0.966,135.787
6395,2260,1996,-0.867,134.083
6396,2260,1996,-1.229,136.22
6397,2260,1996,-1.22,136.437
6398,2260,1996,-1.85,138.73
6400,2260,1996,-0.67305,135.6297
6401,2260,1996,-0.7988,135.70108
6402,2260,1996,-0.861,136.037
6403,2260,1996,-1.75,138.25
6409,2260,1996,32.433,131.667
6411,2260,1996,38.417,141.267
6414,2260,1996,33.48,133.57
6416,2260,1996,34.683,137.617
6422,2260,1996,43.35,145.583
6427,2260,1996,34.083,136.2
6431,2260,1996,33.45,135.75
6432,2260,1996,34.983,139.85
6433,2260,1996,34.483,136.817
11569,2260,1996,-1.145,136.019
11570,2260,1996,-1.145,135.994
11571,2260,1996,-1.144,135.937
11572,2260,1996,-1.159,136.048
11573,2260,1996,-1.144,135.994
11574,2260,1996,-1.17,135.907
11586,2260,1996,-0.837,135.588
11587,2260,1996,-0.799,135.701
11588,2260,1996,-0.678,135.616
11589,2260,1996,-0.673,135.63
11590,2260,1996,-1.235,136.199
11591,2260,1996,-1.233,136.207
11592,2260,1996,-1.231,136.219
11593,2260,1996,-1.232,136.228
11594,2260,1996,-1.244,136.304
11575,2260,1996,-1.055,136.296
11576,2260,1996,-1.172,136.224
11577,2260,1996,-1.152,136.279
11578,2260,1996,-1.133,136.327
11579,2260,1996,-1.104,136.355
11580,2260,1996,-1.036,135.825
11581,2260,1996,-0.988,135.795
11582,2260,1996,-0.939,135.784
11583,2260,1996,-1.091,135.812
11584,2260,1996,-0.938,135.786
11585,2260,1996,-0.821,135.496
32416,2260,1996,22.78333,121.18333
32417,2260,1996,25.15,121.75
11636,2260,1996,44.625,-124.043
11637,2260,1996,40.767,-124.217
11638,2260,1996,34.4803,-119.69
15423,2260,1996,34.017,134.583
15413,2260,1996,31.583,131.417
15407,2260,1996,33.267,134.167
15408,2260,1996,32.7792,132.9589
15409,2260,1996,33.55,133.55
15410,2260,1996,34.083,136.2
15411,2260,1996,34.483,136.817
15414,2260,1996,32.433,131.667
15415,2260,1996,24.8,125.283
15416,2260,1996,24.333,124.167
15417,2260,1996,26.217,127.667
6445,2261,1996,-12.069,-77.1668
6452,2261,1996,-27.15,-109.45
6460,2261,1996,19.7303,-155.0553
6464,2261,1996,20.895,-156.477
26683,2261,1996,-8.18575,-79.01066667
26684,2261,1996,-8.1831,-79.0131
26685,2261,1996,-8.08615,-79.12263333
26686,2261,1996,-7.69856667,-79.4376
26687,2261,1996,-7.92365,-79.3074
26688,2261,1996,-9.18823333,-78.56635
26689,2261,1996,-10.80056667,-77.73433333
26690,2261,1996,-9.95038333,-78.23023333
26691,2261,1996,-9.9481,-78.2279
26692,2261,1996,-9.4574,-78.3854
26693,2261,1996,-9.42853333,-78.39833333
26694,2261,1996,-9.37026667,-78.41285
26695,2261,1996,-9.18833333,-78.56666667
26656,2261,1996,-10.3261,-78.0531
26657,2261,1996,-10.09803333,-78.16975
26658,2261,1996,-10.01785,-78.19296667
26659,2261,1996,-9.31935,-78.4754
26696,2261,1996,-9.07373333,-78.61168333
26697,2261,1996,-8.07726667,-79.1202
26660,2261,1996,-9.28006667,-78.50343333
26661,2261,1996,-9.27743333,-78.5085
26662,2261,1996,-9.19438333,-78.5811
26663,2261,1996,-9.19438333,-78.5811
26664,2261,1996,-9.1941,-78.57776667
26665,2261,1996,-9.1937,-78.57955
26666,2261,1996,-9.19283333,-78.57811667
26667,2261,1996,-9.17276667,-78.5323
26668,2261,1996,-9.10096667,-78.5695
26669,2261,1996,-9.07373333,-78.61168333
26670,2261,1996,-9.01935,-78.62038333
26671,2261,1996,-9.017,-78.62121667
26672,2261,1996,-9.01596667,-78.62283333
26737,2261,1996,-9.083,-78.616
26738,2261,1996,-8.23,-78.92
6488,2261,1996,18.73,-111.02
26739,2261,1996,-18.4758,-70.3232
26740,2261,1996,-27.0644,-70.8247
26741,2261,1996,-33.033,-71.633
26742,2261,1996,-0.7533,-90.3117
26743,2261,1996,,
32402,2261,1996,-9.8,-139.03
26673,2261,1996,-8.9912,-78.65181667
26674,2261,1996,-8.98768333,-78.65095
26675,2261,1996,-8.9862,-78.64863333
26676,2261,1996,-8.96303333,-78.6432
26677,2261,1996,-8.96273333,-78.64325
26678,2261,1996,-8.96273333,-78.64325
26679,2261,1996,-8.91958333,-78.6491
26680,2261,1996,-8.62113333,-78.7501
26681,2261,1996,-8.61515,-78.75393333
26682,2261,1996,-8.48723333,-78.87195
6491,2262,1996,-0.433,-90.283
11443,2263,1996,44.625,-124.043
10564,2263,1996,45.933,-129.981
10545,2263,1996,34.083,136.2
10546,2263,1996,38.417,141.267
10547,2263,1996,34.867,138.333
10550,2263,1996,33.1,139.767
10552,2263,1996,21.593,-158.1055
10553,2263,1996,21.4498,-158.197
10554,2263,1996,21.437,-157.793
10555,2263,1996,21.3199,-157.6688
10556,2263,1996,57.052,-135.342
10557,2263,1996,54.29,-158.547
11624,2263,1996,37.807,-122.465
15430,2263,1996,40.533,141.533
15431,2263,1996,40.933,141.4
15432,2263,1996,27.0939,142.1947
15433,2263,1996,35.75,140.867
15434,2263,1996,34.9189,139.825
15435,2263,1996,36.933,140.9
15436,2263,1996,39.65,141.983
15438,2263,1996,34.083,136.2
15439,2263,1996,34.483,136.817
15440,2263,1996,38.3,141.5
15441,2263,1996,34.617,138.883
15442,2263,1996,34.6083,138.2222
15443,2263,1996,33.467,135.783
15444,2263,1996,33.55,135.9
10559,2263,1996,52.018,-155.724
10560,2263,1996,52.039,-158.751
10561,2263,1996,48.367,-124.612
10562,2263,1996,46.705,-123.966
10563,2263,1996,45.96,-130
10558,2263,1996,53.423,-157.278
15437,2263,1996,39.017,141.75
6492,2263,1996,51.863,-176.632
6493,2263,1996,57.75,-152.483
6494,2263,1996,55.337,-160.502
6495,2263,1996,52.731,174.103
6496,2263,1996,53.883,-166.533
6497,2264,1996,51.863,-176.632
6498,2263,1996,-27.0644,-70.8247
6499,2263,1996,41.7456,-124.184
6500,2263,1996,19.7303,-155.0553
6501,2263,1996,21.3067,-157.867
6502,2263,1996,16.7363,-169.5283
6503,2263,1996,20.895,-156.477
6504,2263,1996,20.0366,-155.829
6505,2263,1996,28.215,-177.361
6506,2263,1996,21.927,-159.36
6507,2263,1996,21.91,-159.58
6508,2263,1996,-14.2766,-170.689
6509,2263,1996,48.125,-123.44
10575,2263,1996,-6.933,-80.717
10576,2263,1996,-33.033,-71.633
10577,2263,1996,8.733,167.733
10565,2263,1996,45.93,-129.98
10566,2263,1996,43.352,-124.192
10567,2263,1996,42.737,-124.497
10568,2263,1996,38.914,-123.711
10569,2263,1996,37.997,-122.975
10570,2263,1996,36.605,-121.888
10571,2263,1996,35.17666,-120.755
10572,2263,1996,34.008,-118.5
10573,2263,1996,-0.433,-90.283
10574,2263,1996,-4.583,-81.283
15445,2265,1996,27.0939,142.1947
15458,2265,1996,33.55,135.9
15457,2265,1996,33.467,135.783
15456,2265,1996,33.1,139.767
15446,2265,1996,34.9189,139.825
15447,2265,1996,28.383,129.5
15455,2265,1996,34.783,139.383
15449,2265,1996,32.7792,132.9589
15450,2265,1996,34.083,136.2
15451,2265,1996,31.583,131.417
15452,2265,1996,34.617,138.883
15453,2265,1996,34.6083,138.2222
15454,2265,1996,34.067,139.483
15448,2265,1996,30.733,131
6513,2266,1996,-27.15,-109.45
32415,5641,1996,24.9,121.8667
6514,2266,1996,-33.636017,-78.829881
32413,5641,1996,24.5925,121.86694
32414,5641,1996,22.783333,121.183333
15459,2267,1996,30.733,131
15460,2268,1996,30.733,131
15461,2268,1996,33.267,134.167
6517,2268,1996,31.6,131.38
6516,2268,1996,31.9,131.45
15462,2268,1996,32.7792,132.9589
15463,2268,1996,31.583,131.417
6519,2269,1996,-12.069,-77.1668
6521,2269,1996,-27.0644,-70.8247
6520,2269,1996,-18.4758,-70.3232
15466,2270,1996,31.583,131.417
15467,2270,1996,32.433,131.667
15465,2270,1996,32.7792,132.9589
15464,2270,1996,33.267,134.167
10467,3032,1997,-29.058333,167.953611
15495,2273,1997,34.783,139.383
15471,2273,1997,35.75,140.867
10466,2273,1997,-13.31,166.61
32215,2273,1997,-0.533,166.9
15473,2273,1997,36.933,140.9
15472,2273,1997,34.9189,139.825
15470,2273,1997,27.0939,142.1947
15469,2273,1997,40.933,141.4
15468,2273,1997,40.533,141.533
15487,2273,1997,31.583,131.417
15493,2273,1997,35.017,138.883
15483,2273,1997,32.7792,132.9589
15482,2273,1997,33.267,134.167
15481,2273,1997,30.733,131
15480,2273,1997,28.383,129.5
15479,2273,1997,31.267,130.3
15478,2273,1997,39.017,141.75
15477,2273,1997,39.65,141.983
15476,2273,1997,42.9756,144.3714
15475,2273,1997,43.2781,145.5678
15474,2273,1997,41.7187,140.7247
15498,2273,1997,33.55,135.9
15497,2273,1997,33.683,135.383
6528,2273,1997,-10.75,165.92
6529,2273,1997,-10.75,165.92
10465,2273,1997,-17.7553,168.3077
10462,2273,1997,-8.525,179.2
10463,2273,1997,-18.133,178.427
6527,2273,1997,-10.75,165.92
15484,2273,1997,34.083,136.2
15485,2273,1997,34.483,136.817
15486,2273,1997,38.3,141.5
15488,2273,1997,24.333,124.167
15489,2273,1997,26.217,127.667
15490,2273,1997,24.45,122.95
15491,2273,1997,34.617,138.883
15492,2273,1997,34.6083,138.2222
15494,2273,1997,34.067,139.483
15496,2273,1997,33.467,135.783
6531,2274,1997,11.15,-60.817
15499,3034,1997,27.0939,142.1947
10131,2275,1997,-18.133,178.427
11646,2277,1997,,
11298,2277,1997,21.3199,-157.6688
6536,2277,1997,19.7303,-155.0553
6534,2277,1997,,
6533,2277,1997,53.883,-166.533
6537,2277,1997,28.215,-177.361
11297,2277,1997,21.927,-159.36
6532,2277,1997,51.863,-176.632
11647,2277,1997,55.13,161.85
6603,2277,1997,21.3067,-157.867
6535,2277,1997,53.01667,158.65
6602,2277,1997,20.895,-156.477
6604,2277,1997,21.32,-157.89
6609,2277,1997,54.59,161.8
6608,2277,1997,54.6,161.15
6607,2277,1997,54.11,160
6606,2277,1997,21.593,-158.1055
6605,2277,1997,22.2125,-159.4982
7991,2278,1997,54.59,161.16
6751,2279,1997,16.737,-62.236
17487,4247,1998,61.167,5.3
15502,2280,1998,34.783,139.383
15503,2280,1998,31.267,130.3
15505,2280,1998,33.267,134.167
15506,2280,1998,32.7792,132.9589
15508,2280,1998,26.217,127.667
15509,2280,1998,24.45,122.95
15504,2280,1998,28.383,129.5
15507,2280,1998,31.583,131.417
10631,2280,1998,34.9189,139.825
10638,2280,1998,28.317,129.533
6538,2280,1998,24.333,124.15
11665,2280,1998,24.79,125.26
15500,2280,1998,34.067,139.483
15501,2280,1998,34.9189,139.825
6560,2281,1998,-3.033,142.1
6561,2281,1998,-3.095,142.184
6564,2281,1998,-2.969,141.9228
6566,2281,1998,-43.975,168.616
6567,2281,1998,-42.4129,173.703
6568,2281,1998,-43.57,172.773
6569,2281,1998,9.517,138.133
6570,2281,1998,7.333,134.463
6571,2281,1998,6.59,158.15
6541,2281,1998,35.217,139.633
6542,2281,1998,34.617,138.85
6543,2281,1998,34.87,139.11
6545,2281,1998,33.1,139.767
6548,2281,1998,37,141
10644,2281,1998,34.083,136.2
10647,2281,1998,28.317,129.533
11473,2281,1998,-3.108,142.213
11474,2281,1998,-3.012,142.07
11475,2281,1998,-2.717,141.333
11476,2281,1998,-2.7514,141.4555
11477,2281,1998,-2.633,141.141
11478,2281,1998,-3.125,142.279
11479,2281,1998,-3.083,142.158
11643,2281,1998,-4.22,152.18
11469,2281,1998,-3.133,142.338
11470,2281,1998,-3.1,142.208
11471,2281,1998,-3.1,142.208
11472,2281,1998,-3.1,142.204
11468,2281,1998,-2.61,141.01
15510,2281,1998,40.533,141.533
15511,2281,1998,40.933,141.4
15513,2281,1998,34.067,139.483
15515,2281,1998,34.9189,139.825
15516,2281,1998,36.933,140.9
15517,2281,1998,43.2781,145.5678
15518,2281,1998,42.9756,144.3714
15519,2281,1998,39.65,141.983
15520,2281,1998,39.017,141.75
15522,2281,1998,28.383,129.5
15523,2281,1998,30.733,131
15524,2281,1998,33.267,134.167
15525,2281,1998,32.7792,132.9589
15526,2281,1998,34.083,136.2
15527,2281,1998,34.483,136.817
15528,2281,1998,38.3,141.5
15530,2281,1998,26.217,127.667
15531,2281,1998,24.45,122.95
15532,2281,1998,34.617,138.883
15533,2281,1998,34.6083,138.2222
15534,2281,1998,34.783,139.383
15535,2281,1998,33.467,135.783
15536,2281,1998,33.683,135.383
15537,2281,1998,33.55,135.9
15521,2281,1998,31.267,130.3
26910,2281,1998,-3.04125556,142.1126
26925,2281,1998,-3.12368333,142.3977361
26918,2281,1998,-2.969,141.9228
26927,2281,1998,-3.23376944,143.3029306
15529,2281,1998,31.583,131.417
11296,2281,1998,-3.142,142.35
10642,2281,1998,41.565,141.868
6562,2281,1998,-3.117,142.267
15514,2281,1998,35.75,140.867
15512,2281,1998,27.0939,142.1947
26916,2281,1998,-2.96543889,141.9792167
26917,2281,1998,-2.96543889,141.9792167
26919,2281,1998,-2.969,141.9228
26920,2281,1998,-3.142,142.35
26921,2281,1998,-3.142,142.35
26922,2281,1998,-3.142,142.35
26923,2281,1998,-3.12368333,142.3977361
26924,2281,1998,-3.12368333,142.3977361
26926,2281,1998,-3.34600278,143.5513222
26928,2281,1998,-3.23376944,143.3029306
26929,2281,1998,-3.23376944,143.3029306
26930,2281,1998,-3.142,142.35
26931,2281,1998,-3.142,142.35
26932,2281,1998,-2.99060833,142.0266556
26933,2281,1998,-3.01188333,142.0566111
26934,2281,1998,-2.96989444,141.9983083
26906,2281,1998,-3.23021389,143.3015639
26907,2281,1998,-3.142,142.35
26908,2281,1998,-3.142,142.35
26909,2281,1998,-3.04125556,142.1126
26911,2281,1998,-3.04125556,142.1126
26912,2281,1998,-3.01891944,142.0711778
26913,2281,1998,-2.99968333,142.0456278
26914,2281,1998,-2.96989444,141.9983083
26915,2281,1998,-2.96443056,141.9874861
6610,2281,1998,34.9189,139.825
10458,2281,1998,-3.125,142.296
6556,2281,1998,24.333,124.15
6559,2281,1998,-3,142.05
10134,2588,1998,-1.8,124.891
9962,2880,1999,17.05,-61.8
9961,2880,1999,16.24,-61.58
9960,2880,1999,16.722,-62.18
10047,2326,1999,40.69,29.42
6582,2326,1999,40.71,29.7
6583,2326,1999,40.689,29.615
10036,2326,1999,40.7572,29.3833
10037,2326,1999,40.757,29.37
10039,2326,1999,40.771,29.572
10041,2326,1999,40.766,29.917
10042,2326,1999,40.77,29.73
10043,2326,1999,40.76,29.85
10044,2326,1999,40.76,29.9
10045,2326,1999,40.71,29.74
6578,2326,1999,40.77565833,29.69165278
6579,2326,1999,40.77269444,29.73381111
6580,2326,1999,40.72,29.78
6581,2326,1999,40.714,29.749
10046,2326,1999,40.69,29.66
27614,2326,1999,40.70336389,29.88333333
6601,2326,1999,40.817,29.633
10038,2326,1999,40.767,29.517
27613,2326,1999,40.71080278,29.93333333
27612,2326,1999,40.75605833,29.93333333
27611,2326,1999,40.78087222,29.73333333
27610,2326,1999,40.77640556,29.7
27617,2326,1999,40.72765833,29.43333333
27616,2326,1999,40.71067222,29.48333333
27615,2326,1999,40.68091944,29.58333333
27642,3229,1999,-10.46381111,-138.6646833
27641,3229,1999,-10.51181667,-138.6855389
27640,3229,1999,-10.51586111,-138.6891111
27639,3229,1999,-10.51424444,-138.6877278
27634,3229,1999,-10.51326944,-138.6863361
27637,3229,1999,-10.50963056,-138.689575
27636,3229,1999,-10.51120556,-138.6866167
27635,3229,1999,-10.51283889,-138.6866528
27638,3229,1999,-10.51459722,-138.6887417
7829,2339,1999,-19.053,-169.921
7830,2339,1999,8.733,167.733
7831,2339,1999,-17.5331,-149.5726
7832,2339,1999,-43.95,-176.567
7833,2339,1999,19.29,166.6183
7834,2339,1999,21.927,-159.36
7835,2339,1999,21.3067,-157.867
7836,2339,1999,20.895,-156.477
7837,2339,1999,20.0366,-155.829
7838,2339,1999,19.7303,-155.0553
7839,2339,1999,35.17666,-120.755
7825,2339,1999,-8.525,179.2
7826,2339,1999,-0.533,166.9
7827,2339,1999,-13.8268,-171.7613
7828,2339,1999,-14.2766,-170.689
6593,2339,1999,-17.7553,168.3077
32411,2339,1999,24.5925,121.866944
32412,2339,1999,,
6594,2339,1999,-17.6,177.433
6600,2339,1999,-16.29,167.68
6575,2339,1999,-18.133,178.427
6576,2339,1999,-16.0166667,168.21666
15545,2339,1999,32.7792,132.9589
15546,2339,1999,33.55,133.55
15547,2339,1999,34.083,136.2
15548,2339,1999,34.483,136.817
15549,2339,1999,38.3,141.5
15550,2339,1999,34.683,137.617
15551,2339,1999,34.6083,138.2222
15552,2339,1999,35.017,138.517
15553,2339,1999,35.017,138.883
15554,2339,1999,34.017,134.583
15555,2339,1999,33.467,135.783
15556,2339,1999,33.683,135.383
15558,2339,1999,34.217,135.15
11642,2339,1999,-17.53,168.49
15538,2339,1999,40.533,141.533
15539,2339,1999,34.9189,139.825
15541,2339,1999,43.2781,145.5678
15542,2339,1999,42.9756,144.3714
15543,2339,1999,39.65,141.983
15544,2339,1999,33.267,134.167
15540,2339,1999,36.933,140.9
15557,2339,1999,33.55,135.9
11295,2339,1999,-16.12,168.19
6586,2350,2000,5.1,120.27
6585,2350,2000,4.76,119.41
6587,2350,2000,4.55,119.82
6584,2350,2000,5.13,120.33
10048,2922,2000,35.339,25.18
6572,2338,2000,-1.367,123.5
6588,2338,2000,-0.84796,123.07
6574,2341,2000,-12.117,96.883
15561,2340,2000,34.783,139.383
15559,2340,2000,34.067,139.483
15562,2340,2000,34.617,138.883
15560,2340,2000,34.9189,139.825
15563,3508,2000,34.783,139.383
15564,3509,2000,34.067,139.483
6599,2353,2000,34.5783,-120.6429
25244,2352,2000,-4.166667,152.45
6777,2352,2000,-8.67,150.92
6776,2352,2000,-3.33,152
6774,2352,2000,-6,155
6597,2352,2000,-4.35,152.267
6596,2352,2000,-4.22,152.18
6778,2352,2000,-8.07,156.8
6775,2352,2000,-5.25,154.63
6779,2352,2000,-8.22,157.22
15642,3535,2000,70.25,-52.75
15639,3535,2000,70.083,-53.017
15640,3535,2000,70.017,-51.95
15641,3535,2000,70.217,-53.333
25228,5444,2001,13.567,-89.833
15582,2373,2001,38.3,141.5
15583,2373,2001,38.4,141.6
15584,2373,2001,31.583,131.417
15585,2373,2001,32.433,131.667
15586,2373,2001,24.8,125.283
15587,2373,2001,26.217,127.667
15588,2373,2001,34.6083,138.2222
15589,2373,2001,34.783,139.383
6612,2373,2001,-16.623,-72.711
18938,2373,2001,-16.623,-72.711
18939,2373,2001,-16.623,-72.711
11293,2373,2001,-16.433,-73.108
15590,2373,2001,33.467,135.783
15591,2373,2001,33.683,135.383
15592,2373,2001,33.55,135.9
11294,2373,2001,-16.714,-72.435
31646,2373,2001,49.153,-125.913
32170,2373,2001,48.837,-125.137
32171,2373,2001,50.513,-128.028
32172,2373,2001,54.25,-133.03333
32173,2373,2001,53.25,-132.08
32174,2373,2001,52.163,-128.143
32175,2373,2001,50.722,-127.488
32176,2373,2001,48.425,-123.372
6615,2373,2001,-18.4758,-70.3232
6641,2373,2001,19.671,-156.028
6642,2373,2001,21.3067,-157.867
6643,2373,2001,20.895,-156.477
6644,2373,2001,20.0366,-155.829
6645,2373,2001,20.186,-155.906
6659,2373,2001,-13.8268,-171.7613
6646,2373,2001,28.215,-177.361
6647,2373,2001,21.437,-157.793
6648,2373,2001,21.927,-159.36
6649,2373,2001,16.7363,-169.5283
6650,2373,2001,19.29,166.6183
6651,2373,2001,53.883,-166.533
6658,2373,2001,-21.2,-159.783
6652,2373,2001,57.75,-152.483
6653,2373,2001,55.337,-160.502
6654,2373,2001,60.119,-149.427
6655,2373,2001,57.052,-135.342
6656,2373,2001,59.55,-139.733
6657,2373,2001,1.984,-157.473
6664,2373,2001,-21.138,-175.1815
6665,2373,2001,-43.95,-176.567
6666,2373,2001,-17.7553,168.3077
6667,2373,2001,8.733,167.733
6668,2373,2001,56.37,162.45
6669,2373,2001,38.4,141.6
6679,2373,2001,51.863,-176.632
6670,2373,2001,39.5,142.1
6671,2373,2001,38.9,141.57
6614,2373,2001,-23.65,-70.404
6616,2373,2001,-27.0644,-70.8247
6613,2373,2001,-12.069,-77.1668
11292,2373,2001,-17.639,-71.338
6627,2373,2001,-0.433,-90.283
11291,2373,2001,-16.209,-73.622
15565,2373,2001,40.533,141.533
15574,2373,2001,42.167,142.767
19624,2373,2001,-41.2864,174.779
19625,2373,2001,-41.095,176.074
19626,2373,2001,-37.6304,176.186
19627,2373,2001,-35.842,174.5
19628,2373,2001,-35.965,175.103
19617,2373,2001,-43.57,172.773
19618,2373,2001,-43.6058,172.7222
19619,2373,2001,-40.842,174.938
19620,2373,2001,-41.048,173.027
19621,2373,2001,-46.64,169.35
19622,2373,2001,-46.652,168.412
19623,2373,2001,-42.4129,173.7028
15566,2373,2001,40.933,141.4
15567,2373,2001,27.0939,142.1947
15568,2373,2001,35.75,140.867
15569,2373,2001,34.9189,139.825
15570,2373,2001,36.933,140.9
15571,2373,2001,41.7187,140.7247
15572,2373,2001,43.2781,145.5678
15573,2373,2001,42.9756,144.3714
15575,2373,2001,39.65,141.983
15576,2373,2001,39.017,141.75
15577,2373,2001,28.383,129.5
15578,2373,2001,33.267,134.167
15579,2373,2001,32.7792,132.9589
15580,2373,2001,34.083,136.2
15581,2373,2001,34.483,136.817
26732,2373,2001,-17.05,-71.97
26733,2373,2001,-16.44,-73.24
26734,2373,2001,-16.71,-72.44
26721,2373,2001,-16.66,-72.61
26722,2373,2001,-16.68,-72.56
26723,2373,2001,-16.68,-72.56
26724,2373,2001,-16.69,-72.5
26725,2373,2001,-16.69,-72.5
26726,2373,2001,-16.7,-72.47
26727,2373,2001,-16.7,-72.46
26728,2373,2001,-16.71,-72.43
26729,2373,2001,-16.72,-72.42
26730,2373,2001,-17.63,-71.34
26731,2373,2001,-17.74,-71.26
26714,2373,2001,-16.65,-72.7
26715,2373,2001,-16.65,-72.69
26716,2373,2001,-16.65,-72.67
26717,2373,2001,-16.66,-72.66
26718,2373,2001,-16.66,-72.65
26719,2373,2001,-16.66,-72.65
26720,2373,2001,-16.66,-72.63
26698,2373,2001,-16.23,-73.61
26699,2373,2001,-16.23,-73.61
26700,2373,2001,-16.44,-73.24
26701,2373,2001,-16.45,-73.1
26702,2373,2001,-16.52,-72.92
26703,2373,2001,-16.52,-72.92
26704,2373,2001,-16.53,-72.9
26705,2373,2001,-16.53,-72.9
26706,2373,2001,-16.53,-72.88
26707,2373,2001,-16.55,-72.87
26708,2373,2001,-16.56,-72.85
26709,2373,2001,-16.57,-72.82
26710,2373,2001,-16.62,-72.78
26711,2373,2001,-16.64,-72.74
26712,2373,2001,-16.65,-72.72
26713,2373,2001,-16.65,-72.72
6617,2373,2001,-29.95,-71.3353
6618,2373,2001,-39.8783,-73.4228
6619,2373,2001,-27.15,-109.45
6620,2373,2001,-20.217,-70.156
6663,2373,2001,-17.6,177.433
6621,2373,2001,-33.636017,-78.829881
6622,2373,2001,-41.78,-73.88
6623,2373,2001,-33.5833,-71.6189
6624,2373,2001,-36.6953,-73.1063
6625,2373,2001,-33.033,-71.633
6626,2373,2001,-0.7533,-90.3117
6628,2373,2001,22.883,-109.9
6629,2373,2001,38.914,-123.711
6630,2373,2001,41.7456,-124.184
6662,2373,2001,-18.133,178.427
6631,2373,2001,32.867,-117.257
6632,2373,2001,33.719,-118.272
6633,2373,2001,36.605,-121.888
6634,2373,2001,35.17666,-120.755
6635,2373,2001,37.997,-122.975
6636,2373,2001,32.715,-117.174
6637,2373,2001,37.807,-122.465
6638,2373,2001,34.008,-118.5
6639,2373,2001,23.867,-166.283
6640,2373,2001,19.7303,-155.0553
